,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
1052,Chaffey,Carreras,Hammer,Creatures the World Forgot,1971,col,Porn,***,H,London city sea
1053,Coppola,Fred Fuchs,Constallation,The Rainmaker,1997,col,Dram,**,AA,Memphis city
1054,Schaffner,Peter Fetterman,MGM-U.A.,"Yes, Giorgio",1982,Mcol,Musc,*,H,Boston city
1055,Lautner,Peter Fetterman,Gaumont,La maison assassinee,1990,col,Susp,0,H,Boston city bar town
1056,Hart,Hitchcock,Shamley,Power of Attorney,1965,TV,Susp,0,H,Boston city bar town town csd
1057,Landis,Lipsky,Paramount,Blues Brothers 2000,1998,col,Musc,**,H,Queens palace slum
1058,Smight,Renee Valente,TimeLife,Loving Couples,1981,Mcol,Romt,0,H,Broadway city jail airplane sea
1059,Girault,Renee Valente,TimeLife,Pouic-Pouic,1963,Mcol,Romt,0,H,Broadway city jail airplane sea
1060,Littlewood,Renee Valente,TimeLife,Sparrows Can't Sing,1963,Mcol,Romt,0,H,Broadway city jail airplane sea
1061,J.Sheldon,Hitchcock,Shamley,"I'll Be The Judge, I'll Be The Jury",1963,TV,Susp,0,H,Broadway city jail airplane sea
1062,K.Donovan,D.F.Taylor,NDT,Promises! Promises!,1963,bnw,Comd,0,H,Broadway city jail airplane sea ship
1063,Wertmuller,Carlo Ponti,Cinema 5,"Ciao, professore",1994,col,Dram,Zinneman,VIP,Naples city csd
1064,Marcle~Ophuls,Carlo Ponti,Cinema 5,The Sorrow and the Pity,1969,col,Dram,Zinneman,VIP,Naples city csd
1065,Jewison,Jewison,BuenaVista,Hurricane,1999,col,BioP,#90,GGN,NYC city work mil.inst.
1066,Maurer,maurer,Columbia,The Three Stooges Go Around the World in A Daze,1963,bnw,Comd,#90,GGN,NYC city work mil.inst.
1067,deRoubais,maurer,Films je Vois Tout,Allegro Ma Troppo,1963,Ecol,Docu,#90,GGN,Paris city
1068,Ph.Kaufman,Peter Kaufman,Universal,Rising Sun,1993,col,CnRb,*,H,L.A. city
1069,Haedrich ,Ray Ventura,Da Ma,Stop Train 349,199x,col,Susp,*,H,Berlin city
1070,R.Douglas,Hitchcock,Shamley,Sign of Satan,1964,TV,Susp,*,H,Hollywood town
1071,Steckler,Hitchcock,Shamley,The Thrill Killers,1965,col,Horr,*,H,Hollywood town
1072,Previn,Peter V. Herald,Disney,The Waltz King,1963,Tcol,Musc,0,H,Vienna city
1073,Sekely,George Pitcher,Disney,Day of the Triffids,1963,CS,ScFi,*,H,Vienna city
1074,W.Hussein,Roy Bard,USA home,Kidnapped,1995,col,Dram,*,H,Vienna city
1075,A.Bennett,Mark Shivas,Handmade,A Private Function,1984,col,Comd,**,H,Yorkshire csd
1076,Isasmendi,Mark Shivas,Capitole,They Came to Rob Las Vegas,1969,col,Actn,**,H,Las Vegas city
1077,Kennedy,William Bowers,U.A.,Support Your Local Sheriff,1969,Tcol,West,**,H,Las Vegas city work csd
1078,Cl.Berri,William Bowers,Sony,Germinal,1994,col,Dram,**,H,Las Vegas city work csd csd csd work
1079,H.Morgan,Hitchcock,Shamley,The World's Oldest Motive,1965,TV,Susp,**,H,Las Vegas city work csd csd csd work
1080,H.G.Lewis,David Friedman,Box Office Spectaculars,She-Devils on Wheels,1968,col,Horr,**,H,Pleasant Valley town
1081,Derek,Bo Derek,Buena Vista,Ghosts Can't Do It,1990,col,Porn,0,H,Maldive Islands csd
1082,Passer,Mark Carliner,HBO,Stalin,1992,col,BioP,0,H,Las Vegas city
1083,Eustache,Mark Carliner,HBO,La Maman et La Putaine,1973,col,Noir,0,H,Paris city town town
1084,Goldstone,Jennings Lang,Universal,Rita Hayworth: The Love Goddess,1983,Tcol,BioP,0,H,NYC city
1085,K.Russell,Ronald Vasconcellos,Ziegler,The Insatiable Mrs.~Kirsch,1994,col,Romt,***,RE,Vienna city movies csd
1086,L.Penn,Hitchcock,Shamley,Anyone for Murder?,1964,TV,Susp,***,RE,Vienna city movies csd
1087,Favio,Hitchcock,Shamley,Cronica de un Nino Solo,1964,TV,Dram,***,RE,Vienna city movies csd
1088,Hirszman,Hitchcock,Shamley,"Hold Me, Thrill Me, Kiss Me",1992,TV,Docu,***,RE,El Monte city town
1089,Teague,Bernard Williams,Orion,Navy Seals,1990,col,Actn,*,H,Chicago city store roads sea
1090,Apted,Elizabeth Hurley,Fox,42 Up,1999,col,Docu,0,H,Instanbul csd city
1091,Forman,Saul Zaentz,Jesy Films,Man in the Moon,1999,col,Comd,**,AAdir,Vienna city
1092,Zetterling,Rune Waldekranz,Sandrew,Scrubbers,1982,bnw,Dram,*,H,Vienna city
1093,Tewkesbury,Everett Freeman,MGM,"Stay Away, Joe",1968,col,West,*,H,NYC city
1094,Hossein,Everett Freeman,MGM,The Vampire of Dusseldorf,1964,col,West,*,H,Dusseldorf city
1095,Thome,Everett Freeman,Moana Film,Tigerstreifenbaby wartet auf Tarzan,1998,col,Comd,*,H,Dusseldorf city
1096,Ty.Noonan,Ian McGlashan,Harlequin Int.,Three Nuts in Search of a Bolt,1964,col,Comd,*,H,Dusseldorf city
1097,Ragona,Robert L. Lippert,AIP,The Last Man on Earth,1964,bnw,ScFi,*,H,Dusseldorf city
1098,Alea,Robert L. Lippert,AIP,Guantanamera,1996,col,Comd,*,AAN,Havana city
1099,Friedkin,Irving H. Levin,Paramount,Rules of Engagement,1999,col,Horr,****,RE,L.A. city mil.inst.
1100,UnYear64,Levine,Paramount,Santa Claus Captures the Martians,1964,TV,Comd,-,H,Mars space
1101,Hunebelle,Paul Cadeac,Embassy,Furia a Bahia pour OSS 117,1965,col,Comd,-,H,Rio de Janeiro city
1102,March,Hitchcock,Shamley,The Photographer and the Undertaker,1965,bnw,Susp,-,H,Rio de Janeiro city csd
1103,Dawson,,Mercury,"Yor, the Hunter from the Future",1983,col,Advt,*,CG,Rio de Janeiro city csd
1104,CostaGavras,I.Winkler,TriStar,Mad City,1998,col,Dram,*,AAN,Chicago city
1105,Scola,Ponti,Columbia,La Famiglia,1986,Fcol,Dram,*,AAN,Varennes town home
1106,F.Coe,F.Coe,U.A.,A Thousand Clowns,1965,bnw,Comd,*,H,Varennes town home
1107,Pierson,Anna Gross,HBO,Somebody Has to Shoot the Picture,1989,TV,Dram,0,H,Varennes town home
1108,Coleman,Hitchcock,Shamley,Night Fever,1965,TV,Susp,0,H,Varennes town home hospital
1109,Boorman,Boorman,Embassy,The General,1998,bnw,BioP,**,H,Dublin city
1110,Korty,Boorman,Embassy,The Autobiography of Miss Jane Pittman,1965,bnw,BioP,**,H,S.F. city
1111,J.B.Harris,,Pleasant Pastures,Boiling Point,1993,col,CnRb,0,H,L.A. city
1112,J.Brown,Hitchcock,Shamley,Wally the Beard,1965,TV,Susp,0,H,L.A. city csd
1113,Jack~Hill,Hitchcock,AIP,The Switchblade Sisters,1975,col,Horr,0,H,Venice town
1114,Troell,Lorenzo Semple~jr.,deLaurentiis,Hurricane,1979,Tcol,Dram,0,H,Venice town sea
1115,Loach,Lorenzo Semple~jr.,Fine Line Features,My Name is Joe,1999,col,Dram,Golden,Palm,Glasgow city
1116,Shonteff,Estelle E. Richmond,Alistair,Licensed to Kill,1965,Ecol,Comd,Golden,Palm,Glasgow city
1117,Bellocchio,Estelle E. Richmond,Alistair,The Pince of Homburg,1997,col,Dram,Golden,Palm,Glasgow city estate town school museum
1118,Reeves,Arnold Miller,Houshin,Witchfinder General,1968,Ecol,Horr,Golden,Palm,Glasgow city estate town school museum csd
1119,Tokar,Ron Miller,Disney,Cat from Outer Space,1978,Tcol,Fant,0,H,Quake City town
1120,R.Kaplan,Ron Miller,Disney,The Eleanor Roosevelt Story,1965,bnw,Docu,0,AA,Quake City town
1121,S.Miller,Ron Miller,Universal,Tammy and the Millionaire,1969,Tcol,Romt,0,H,Quake City town
1122,Taniguchi,Reuben Berkovitch,AIP,Kizino Kizi,1965,Ecol,Comd,0,H,Quake City town
1123,Salkow,Leon Fromkess,Columbia,The Great Sioux Massacre,1965,CS,West,0,H,Quake City town
1124,Apostoloff,Apostoloff,FOG,Orgy of the Dead,1965,col,Horr,0,H,Quake City town
1125,Georgiadis,Apostoloff,FOG,Blood on the Land,1965,col,Dram,0,H,Quake City town csd
1126,Lima,Apostoloff,FOG,Menino de Engenho,1965,col,Dram,0,H,Quake City town csd csd
1127,Conrad,Conrad,Warners,Two on a Guillotine,1965,bnw,Horr,0,H,Quake City town csd csd estate
1128,Has,Conrad,Warners,The Saragossa Manuscript,1965,bnw,Fant,0,H,Saragossa town
1129,Naud,Naud,Allied Artists,Hot Rod Hullabaloo,1966,col,Actn,0,H,Saragossa town casino sports
1130,Dreville,Naud,Allied Artists,La Fayette,1965,col,Actn,0,H,Saragossa town casino sports
1131,UnYear65,Naud,Allied Artists,The Human Duplicators,1965,col,ScFi,0,H,Saragossa town casino sports
1132,Damianos,Naud,Allied Artists,Until the Ship Sails,1966,col,ScFi,0,H,Saragossa town casino sports
1133,Br.Brown,Br.Brown,Columbia,Bruce Brown's The Endless Summer II,1966,Tcol,Romt,0,H,Fiji resort resort island>
1134,Heyes,Walter Seltzer,Universal,Beau Geste,1966,TS,Actn,0,H,Fiji resort resort island> desert
1135,Hallenbeck,Boris Ingster,MGM,One of Our Spies is Missing,1966,col,Actn,0,H,Fiji resort resort island> desert
1136,Bellamy,I.Allen,Universal,Fire!,1977,TV,Disa,0,H,Fiji resort resort island> desert estate mountains
1137,F.Beyer,I.Allen,Universal,The Hiding Place,1977,col,Hist,0,H,Fiji resort resort island> desert estate mountains
1138,Zeffirelli,Dyson Lovell,Majestic,Tea with Mussolini,1998,col,Romt,*,H,Verona town palace
1139,G.Axelrod,Axelrod,Majestic,The Secret Life of an American Wife,1968,col,Comd,*,H,L.A. city
1140,Gazcon,Gazcon,Cinematografico Jalisco,Rage,1966,Tcol,Dram,0,H,L.A. city
1141,Danska,Gazcon,Cinematografico Jalisco,"Sweet Love, Bitter",1966,Tcol,Dram,0,H,L.A. city
1142,Averback,Fred Engel,ITC,Where the Boys Are,1984,col,Comd,unsufferably coy,VIP,L.A. city museum town
1143,Triana,Fred Engel,ITC,Tiempo de Morir,1989,col,Dram,unsufferably coy,VIP,L.A. city museum town
1144,J.Hellman,J.Hellman,Orion,Promises in the Dark,1980,Mcol,Dram,0,H,L.A. city museum town
1145,Kawalarowicz,J.Hellman,Orion,Bronstein's Children,1990,Mcol,Hist,0,H,L.A. city museum town
1146,Menzel,J.Hellman,Czech,Closely Watched Trains,1966,bnw,Hist,0,AAfor,L.A. city museum town town
1147,Nemec,J.Hellman,Czech,In the Heat of Royal Love,1991,bnw,Docu,0,AAfor,Gdansk city
1148,Sargent,Robert Halmi~sr.,NBC,Crime and Punishment,1998,Mlab,TV,0,H,Washington mil.inst. city
1149,Skolimowski,Skolimowski,Universal,Moonlighting,1981,col,Dram,0,H,London city
1150,Fukuda,Tanaka,Toho,Godzilla vs. the Cosmic Monster,1974,col,ScFi,0,H,Tokyo city
1151,Buchanan,John F. Rickert,Cineword,Mistress of the Apes,1981,col,Advt,0,H,Tokyo city
1152,Carreras,Carreras,Hammer,The Lost Continent,1968,Tcol,ScFi,0,H,Tokyo city
1153,Golan,Golan,Miramax,Diamonds,1997,col,Dram,0,H,Beirut city csd
1154,M.Nichols,Robert Greenhut,Paramount,What Planet are You From,2000,col,ScFi,worst M.Nichols film,VIP,Phoenix town
1155,Sarne,Robert Fryer,Fox,Myra Breckenridge,1969,DeLuxe,Fant,worst M.Nichols film,W50,Hollywood town
1156,Mart,Robert Fryer,Fox,Sinderella and the Golden Bra,1966,DeLuxe,Porn ,worst M.Nichols film,W50,Hollywood town
1157,R.E.Miller,Julius~Epstein,Warners,The Baltimore Bullet,1980,Tcol,Comd,*,H,Hollywood town
1158,Kinoshita,Julius~Epstein,Miracle,School for Sex,1967,Tcol,Dram,not,H,Hollywood town
1159,Corbucci,Julius~Epstein,Miracle,The Payoff,1978,Tcol,West,not,H,Hollywood town
1160,Narizzano,Robert A. Goldston,Columbia,Georgy Girl,1966,bnw,Dram,**,H,London city
1161,Rothman,Charles Swartz,New World,The Velvet Vampire,1971,bnw,Comd,**,H,Mojave desert desert
1162,Klein,Charles Swartz,New World,The French,1985,bnw,BioP,**,H,Mojave desert desert
1163,Schlondorff,Mathia Wendlandt,CastleRock,The Ogre,1998,col,Dram,**,AAfor,Palmetto town
1164,UnYear66,Mathia Wendlandt,Columbia,Dead Heat in the Merrygoround,1966,col,Romt,-,H,Manhattan city
1165,Papatakis,Mathia Wendlandt,Columbia,The Photograpf,1986,col,Dram,-,H,Paris city
1166,Dreifuss,Katzman,Columbia,The Love-Ins,1967,col,Musc,-,H,Paris city
1167,Rafkin,Katzman,Columbia,The Shakiest Gun in the West,1967,col,Musc,-,H,Paris city
1168,Bn.Blier,Katzman,Columbia,Breakdown,1967,col,Musc,-,H,Paris city
1169,Shear,Katzman,MGM,Wild in the Streets,1968,col,Actn,-,H,Paris city
1170,C.Reiner,Jerry~Bruckheimer,Universal,That Old Feeling,1996,col,Comd,#78,Fun,NYC city
1171,Owen,Harry Allan Towers,Fox,The Return of She,1983,col,Actn,#78,Fun,NYC city
1172,Wiseman,Wiseman,ZZipporah,High School II,1994,col,Docu,#78,Fun,Harlem school
1173,Saks,Wiseman,Paramount,Last of the Red Hot Lovers,1972,col,Comd,**,H,Washington Square public apartment
1174,J.G.Avildsen,Jerry Weintraub,U.A.,Assassins,1995,col,Actn,0,H,New York store city school
1175,J.Collier,Billy Graham,U.A.,The Hiding Place,1975,col,Hist,0,H,Ravensbruk town prison
1176,Summers,Harry Alan Towers,Seven Arts,The Vengeance of Fu Manchu,1967,col,Horr,0,H,Ravensbruk town prison palace
1177,Strick,Strick,Walter Reade,Ulysses,1967,bnw,Dram,*,H,Dublin city
1178,J.Thorpe,E.Jack Neuman,MGM,The Venetian Affair,1967,col,CnRb,*,H,Venice city
1179,L.Johnson,John Dunning,Columbia,Spacehunter: Adventures in the Forbidden Zone,1983,Mco 3D,Fant,0,H,Venice city school
1180,M.Ritchie,Anthea Sylbert,HBO,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,1993,col,BioP,0,H,football fields sports island school
1181,Snow,Anthea Sylbert,HBO,Wavelength,1967,col,BioP,0,H,football fields sports island school
1182,MlVanPeebles,Anthea Sylbert,Warners,New Jack City,1991,col,Dram,0,H,New York City city
1183,Collinson,Anthea Sylbert,WDR,Vroom!,1993,col,Romt,0,H,New York City city swamp
1184,Collinson,Josef Shaftel,Warners,The Earthling,1980,col,Advt,*,CG,New York City city swamp hotel estate csd
1185,P.Williams,Josef Shaftel,Warners,Nunzio,1978,col,Advt,*,CG,New York City city swamp hotel estate csd
1186,Dhery,Josef Shaftel,Warners,Le `Petit Baigneur',1967,col,Comd,*,CG,San Remo town csd
1187,Gallu,Michael SmedleyAnn,Hemispher ,Theater of Death,1967,col,Horr,*,CG,Grand Guignol theater
1188,Laughlin,Mary Rose Solti,Warners,Billy Jack,1971,Tcol,Dram,*,H,Grand Guignol theater
1189,Borowczyck,Anatole Dauman,NewLine,Dr.~Jekyll and the Women,1981,Ecol,Porn,0,H,Grand Guignol theater
1190,Herzog,Herzog,Sera-Molecule-Stock,My Intimate Enemy,1999,col,Docu,Golden,Palm,Cerro Torre csd
1191,daFontoura,Herzog,Sera-Molecule-Stock,Cpacabana Fools Me,1968,col,Docu,Golden,Palm,Cerro Torre csd
1192,Francia,Herzog,Sera-Molecule-Stock,Valparaiso Mon Amour,1968,col,Dram,Golden,Palm,Valparaiso city
1193,A.Harvey,Martin Poll,Avco Embassy,The Lion in Winter,1968,Ecol,Dram,*,AANdir,Valparaiso city palace
1194,A.Page,Tom Sachs,BBC,Middlemarch,1979,col,Dram,0,H,Valparaiso city palace hospital town
1195,B.dePalma,Paula Wagner ,Paramount,Snake Eyes,1998,col,Susp,0,H,Atlantic City resort
1196,B.May,Paula Wagner ,Paramount,Mortal Sins,1992,col,Susp,0,H,Atlantic City resort
1197,Kowalski,Lester A. Sansom,ABC,"Krakatoa, East of Java",1968,CN,Susp,0,H,Atlantic City resort ship
1198,Kulik,Mort Engelberg,Paramount,The Hunter,1980,Mcol,Actn,0,H,Atlantic City resort ship jail
1199,PenningtonRichards,Clifford Parkes,Hammer,A Challenge for Robin Hood,1968,Tcol,Advt,*,H,Atlantic City resort ship jail
1200,Solanas,Clifford Parkes,Hammer,The Hour of the Furnaces,1968,Tcol,Docu,*,H,Atlantic City resort ship jail csd
1201,Dunning,Al Brodax,King Features,Yellow Submarine,1968,DeLuxe,Cart,*,H,Pepperland resort
1202,Cates,John Shaner,Warners,"Oh God, Book II",1980,Tcol,Romt,0,H,L.A. city
1203,Romero,Alvin C. Croft,Cambist,The Dark Half,1990,bnw,Horr,0,H,Evans City town
1204,Pires,Alvin C. Croft,Cambist,Fantasia chez les ploucs,1970,bnw,Comd,0,H,Evans City town
1205,Lefranc,Alvin C. Croft,Cambist,Beru et ces Dames,1968,bnw,CnRb,0,H,Evans City town
1206,H.Morris,Martin Melcher,Cinema Center,With Six You Get Eggroll,1968,DeLuxe,Comd,0,H,Evans City town
1207,OConnelly,Charles H. Schneer,Warners,The Valley of Gwangi,1968,Tcol,West,0,H,Evans City town
1208,J.Hale,Charles H. Schneer,Imagination,"Thank You, Mask Man",1968,col,Cart,0,H,Evans City town
1209,Franco,Harry Alan Towers,AIP,Jack the Ripper,1976,col,Horr,0,H,London city
1210,Gold,Norman Rosemont,MGM,The Tenth Man,1988,col,Actn,*,H,London city sea
1211,J.Herman,Norman Rosemont,MGM,Adieu L'Ami!,1968,col,CnRb,*,H,London city sea
1212,J.Clark,Milton Subotsky,AIP,Madhouse,1974,Ecol,Horr,*,H,London city sea
1213,McBride,Adam Fields,Showtime,The Wrong Man,1993,col,Romt,Margulies: bad movies we love,VIP,Memphis city roads
1214,McGrath,Adam Fields,Showtime,"30 is a Dangerous Age, Cynthia",1980,col,Comd,Margulies: bad movies we love,VIP,Memphis city roads
1215,Rollin,Sam Selsky,Box Office,Virgins and Vampires,1972,col,Porn,Margulies: bad movies we love,VIP,Memphis city roads
1216,Paris,Sam Selsky,Box Office,How to Break Up a Happy Divorce,1980,col,Porn,Margulies: bad movies we love,VIP,Memphis city roads
1217,Salter,Sam Selsky,Box Office,Three,1977,col,Romt,Margulies: bad movies we love,VIP,Memphis city roads resort
1218,Billington,Ilya Salkind,Triumfilm,The Light at the Edge of the World,1971,col,Dram,0,H,Memphis city roads resort
1219,Fukasaku,Haruli Kadokawa,Toho,Virus,1980,col,Disa,0,H,Antarctica csd
1220,Wildenhahn,Haruli Kadokawa,Toho,Harlem Theatre,1968,col,Docu,0,H,Antarctica csd theatre
1221,Mel~Brooks,Mel~Brooks,MGM,Robin Hood: Men in Tights,1993,col,Comd,*,H,L.A. city
1222,Tully,Charles Reynolds,MGM,Battle Beneath the Earth,1968,Tcol,ScFi,*,H,L.A. city
1223,Rydell,Golchan,Paramount,Intersection,1994,DeLuxe,Dram,***,AAdir,Vancouver city
1224,N.Black,Marshall Backlear,Fox,Private School,1983,col,Porn,*,CG,Housatonic river school
1225,Bogdanovich,Martin Starger,Universal,The Thing Called Love,1993,col,Romt,**,H,NYC city
1226,P.Bogart,P.Bogart,Warners,Torch Song Trilogy,1988,col,Romt,*,H,NYC city
1227,P.Newman,P.Newman,Warners,The Glass Menagerie,1987,col,Dram,*,CG,NYC city csd
1228,Roley,P.Newman,MGM,The Loners,1974,col,Actn,*,CG,NYC city csd
1229,Grosbard,James D. Brubaker,U.A.,The Deep End of the Ocean,1999,col,Dram,**,H,L.A. city hotel
1230,W.Wilder,W.Wilder,Paramount,The Asphy,1972,TV,Horr,**,H,L.A. city hotel estate
1231,Yamada,Shigehiro Nakagawa,Shochiku,Otoko wa Tsuraiyo,1996,col,Comd,**,FAAdir,Vienna city
1232,Adamson,Adamason,Independent-International,Jessi's Girls,1983,col,Horr,**,FAAdir,Vienna city
1233,A.Gibson,Josephine Douglas,Hammer,Dracula A.D. 1972,1972,col,Horr,**,FAAdir,Vienna city
1234,Techine,Josephine Douglas,Hammer,Alice et Martin,1998,col,Dram,**,FAAdir,Paris city
1235,B.Hutton,Fred Weintraub,Golden Harvest,High Road to China,1983,Tcol,Advt,0,H,Alps mountains city
1236,Schroeder,Schroeder,Columbia,Extreme Measures,1997,col,Dram,0,H,Manhattan city
1237,Akerman,Schroeder,Paradise,A Couch in New York,1998,col,Romt,0,H,Paris city city
1238,C.Howard,Schroeder,Paradise,Lovers and Other Strangers,1970,col,Romt,0,H,Paris city city
1239,Cammell,Herb Jaffe,MGM,Demon Seed,1977,Mcol,ScFi,0,H,Paris city city
1240,D.Hopper,Dick Clark,Columbia,Backtrack,1988,col,Actn,***?,RE,Paris city city
1241,Haller,Corman,NWP,The Wild Racers,1973,col,Actn,***?,RE,Paris city city
1242,H.Ross,H.Ross,Warners,Boys on The Side,1995,Tcol,Comd,0,H,Pittsburgh city desert
1243,Leder,Leder,Sagittarius,The Candy Man,1969,Ecol,Susp,0,H,Pittsburgh city desert
1244,Dexter,Carl Foreman,Columbia,Pidgeons,1971,Tcol,Dram,**,H,NYC city
1245,Waters,Mark Tarlov,Savoy,Pecker,1998,col,Noir,**,H,Baltimore city
1246,Aurel,Mark Tarlov,Savoy,Etes-vous fiancee a un marin grec ou a un pilote de ligne?,1970,col,Comd,**,H,Baltimore city
1247,Sanjines,Mark Tarlov,Savoy,Blood of the Condor,1969,col,Comd,**,H,Baltimore city
1248,Katzin,Mark Tarlov,Savoy,Man from Atlantis,1977,col,Comd,**,H,Baltimore city
1249,Peerce,Dominick Dunne,Savoy,Love Child,1982,col,Dram,***,CG,Baltimore city jail
1250,Kitchell,Dominick Dunne,Savoy,Berkeley in the Sixties,1969,col,Docu,***,CG,Berkeley town
1251,Roemer,Dominick Dunne,Savoy,The Plot Against Harry,1969,bnw,Comd,***,CG,Berkeley town
1252,Roeg,Michael Deeley,U.A.,Track 29,1988,Tcol ,Romt,*,H,Earth space island
1253,Sembene,Michael Deeley,U.A.,Guelwaar,1992,Tcol ,Dram,*,H,Earth space island csd
1254,P.Hunt,Euan Lloyd,Thorn EMI,Wild Geese II,1985,Tcol,Advt,0,H,Berlin city
1255,Attenborough,Jake Eberts,New Line,Grey Owl,1999,col,Dram,**+,RE,Venice hospital city csd csd
1256,Downey,Jake Eberts,Columbia,Too Much Sun,1990,col,Comd,#99,Fun,Venice hospital city csd csd work
1257,Fassbinder,"Thomas Sch\""uhly",Gaumont,Querelle,1982,Ecol,Comd,0,H,Berlin city
1258,Bourgignon,Bruce Campbell,Warners,The Picasso Summer,1969,Tcol,Cart,0,H,Riviera city csd
1259,Woody~Allen,Jean Doumanian,Miramax,Small Time Crooks,2000,bnw,Dram,*,AANdir,Manhattan city
1260,W.Edwards,W.Edwards,Art,"Dracula, the Dirty Old Man",1969,col,Horr,*,AANdir,Manhattan city
1261,Grauman,Grauman,Art,Are You in the House Alone?,1978,TV,Susp,*,AANdir,Manhattan city
1262,Graham,Luther Davis,R and S,The Last Generation,1971,col,Scfi,0,H,NYC city
1263,Axelman,Luther Davis,R and S,Vibration,1969,col,Dram,0,H,NYC city
1264,Ozerov,Luther Davis,R and S,The Great Battle,1969,col,Hist,0,H,NYC city
1265,UnYear69,Luther Davis,R and S,Battle of Britain,1969,col,Hist,0,H,NYC city
1266,Lanza,John Lawrence,Mutual General,The Incredible Two-headed Monster,1970,DeLuxe,Hist,0,H,NYC city
1267,Milligan,William Miskin,Constitution,Fleshpots on 42nd Street,1972,col,Porn,0,H,NYC city
1268,Rafelson,Rafelson,Ziegler,Poodle Springs,1998,TV,Susp,**+,RE,Atlantic City estate home
1269,Argento,Argento,Fox,Edgar Allan Poe,1992,CS,Horr,0,H,Atlantic City estate home school
1270,D.Curtis,D.Curtis,ABC Circle,War and Remembrance,1988,TVm,Hist,0,H,Whitby palace town
1271,Cronenberg,Stuart Cornfeld,Fox,eXistenZ,1999,col,Porn,Golden,Palm,NYC city
1272,D.Heller,Jack Bohrer,AIP,Dunwich Horror,1970,Mlab,Horr,*,H,NYC city csd
1273,Coscarelli,Paul Pepperman,Leisure Investments,The Beastmaster,1982,col,Fant,0,H,NYC city csd
1274,deAntonio,Paul Pepperman,Leisure Investments,Mr.~Hoover and I,1989,col,Docu ,0,H,NYC city csd
1275,E.Castellani ,Paul Pepperman,Avco Embassy,Scaramouche,1976,col,Romt,0,H,Paris city
1276,E.May,Beatty,Columbia,Ishtar,1987,col,Comd,+,RE,Paris city
