,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
2266,Guerra,,,Er\'endira,1991,,,Cast,Palm,
2267,R.Henson,,,Trouble Behind,1990,,,Cast,Palm,
2268,Herrington,,,Striking Distance,1992,,,Cast,Palm,
2269,R.Hudlin,,,Boomerang,1992,,,Cast,Palm,
2270,Preuss,,,Write to Kill,1990,,,Cast,Palm,
2271,Regan,,,A Few Good Men,1992,,,Cast,Palm,
2272,R.S.Singleton,,,Graveyard Shift,1990,,,Cast,Palm,
2273,Rita~Gam,,,Karol Bardosh,1991,,,Cast,Palm,
2274,Wertheim,,,Twelfth Night,1990,,,Cast,Palm,
2275,Barron,,,Teenage Mutant Ninja Turtles 3,1994,,,Cast,Palm,
2276,Caiozzi,,,La Luna en el Espejo,1990,,,Cast,Palm,
2277,Parajanov,,,The Color of Pomegranates,1990,,,Cast,Palm,
2278,Tong,,,Mr. Magoo,1998,,,Cast,Palm,
2279,Oedekerk,,,Nothing to Loose,1997,,,Cast,Palm,
2280,T.Davies,,,"Distant Voices, Still Lives",1990,,,Cast,Palm,
2281,Savin,,,Night of the Living Dead,1990,,,Cast,Palm,
2282,Stoppard,,,Rosenkrantz and Guildenstern are Dead,1990,,,Cast,Palm,
2283,Aristov,,,Satan,1990,,,Cast,Palm,
2284,W.Coe,,,Grim Prarie Tales,1990,,,Cast,Palm,
2285,McCandless,,,Pool of Thanatos,1990,,,Cast,Palm,
2286,Stillman,,,Chloe,1998,,,Cast,Palm,
2287,Koller,,,Journey of Hope,1990,,,Cast,Palm,
2288,Yosha,,,Sexual Response,1992,,,Cast,Palm,
2289,Kojima,,,A Rough Sketch of a Spiral,1990,,,Cast,Palm,
2290,Y.Zhang,,,Shower,2000,,,Cast,Palm,
2291,UnYear90,,,Jetsons: The Movie,1990,,,Cast,Palm,
2292,Capuano,,,Vito e gli Altri,1991,,,Cast,Palm,
2293,Drabo,,,Ta Dona,1991,,,Cast,Palm,
2294,Drazan,,,Imaginary Crimes,1991,,,Cast,Palm,
2295,Glimcher,,,Just Cause,1995,,,Cast,Palm,
2296,Keshishian,,,With Honors,1994,,,Cast,Palm,
2297,Minghella,,,The Talented Mr. Ripley,2000,,,Cast,GGN,
2298,Sitaris,,,Do or Die,1991,,,Cast,GGN,
2299,Cassini,,,Star Time,1991,,,Cast,GGN,
2300,B.Duke,,,Hoodlum,1997,,,Cast,GGN,
2301,Model,,,The Puerto Rican Mambo (not a Musical),1991,,,Cast,GGN,
2302,Rouan,,,Post Coitum,1998,,,Cast,GGN,
2303,Sonnenfeld,,,Wild Wild West,1999,,,Cast,GGN,
2304,B.Singer,,,X-Men,2000,,,Cast,GGN,
2305,Nube,,,Body Talk,1991,,,Cast,GGN,
2306,Menges,,,CrissCross,1992,,,Cast,GGN,
2307,C.Pascal,,,The Little Prince Said,1991,,,Cast,GGN,
2308,Dm.Harris,,,Bad Company,1994,,,Cast,GGN,
2309,Klaus,,,Future Kick,1991,,,Cast,GGN,
2310,McHenry,,,Jason's Lyric,1994,,,Cast,GGN,
2311,D.Markey,,,1991: The Year Punk Broke,1991,,,Cast,GGN,
2312,D.Sutherland,,,Out of Sight,1993,,,Cast,GGN,
2313,Zucker,,,The Naked Gun 2 1/2: The Smell of Fear,1991,,,Cast,GGN,
2314,E.Cohen,,,The Quarrel,1991,,,Cast,GGN,
2315,Dickerson,,,Tales from the Crypt: Demon Knight,1995,,,Cast,GGN,
2316,Breer,,,Brute Charm,1991,,,Cast,GGN,
2317,Yang,,,Yi Yi,1999,,,Cast,Palmdir,
2318,DeFelitta,,,Scissors,1991,,,Margulies: bad movies we love,VIP,
2319,Goodwin,,,"Curse II, The Bite",1991,,,Margulies: bad movies we love,VIP,
2320,F.Harris,,,After Shock,1991,,,Margulies: bad movies we love,VIP,
2321,F.williamon,,,Three Days To A Kill,1991,,,Margulies: bad movies we love,VIP,
2322,Bahr,,,Hearts of Darkness,1991,,,Margulies: bad movies we love,VIP,
2323,Kureishi,,,London Kills Me,1992,,,Margulies: bad movies we love,VIP,
2324,Huntgeburth,,,Im Kreise der Lieben,1991,,,Margulies: bad movies we love,VIP,
2325,Selick,,,The Nightmare Before Christmas,1993,,,Margulies: bad movies we love,VIP,
2326,Bailey,,,China Moon,1994,,,Margulies: bad movies we love,VIP,
2327,Softley,,,Wings of the Dove,1997,,,Margulies: bad movies we love,VIP,
2328,Scaraf,,,In the Shadow of the Stars,1991,,,Margulies: bad movies we love,AA,
2329,J.Singleton,,,Higher Learning,1993,,,Margulies: bad movies we love,AANdir,
2330,I.Winkler,,,At First Sight,1999,,,Margulies: bad movies we love,AANdir,
2331,Ruzicka,,,In Sog der Angst,1991,,,Margulies: bad movies we love,AANdir,
2332,Avnet,,,Things You Can Tell Just by Looking at Her,2000,,,Margulies: bad movies we love,AANdir,
2333,Balsmeyer,,,The Room,1991,,,Golden,Palm,
2334,J.Dearden,,,A Kiss Before Dying,1991,,,Golden,Palm,
2335,Rees,,,The Marying Man,1991,,,Golden,Palm,
2336,Felter,,,Run of the House,1991,,,Golden,Palm,
2337,Livingston,,,Paris is Burning,1991,,,Golden,Palm,
2338,J.Foster,,,Home for the Holidays,1995,,,Golden,Palm,
2339,Lapine,,,Impromptu,1991,,,Golden,Palm,
2340,Baier,,,Wildfeuer,1991,,,Golden,Palm,
2341,Sverak,,,Kolya,1997,,,Golden,Palm,
2342,Vasquez,,,Hangin' with the Homeboys,1991,,,Golden,Palm,
2343,VanDormael,,,Toto le H\'eros,1992,,,Golden,Palm,
2344,J.Roach,,,"Austin Powers, The Spy Who Shagged Me",1999,,,E+,VIP,
2345,K.Reynolds,,,Robin Hood: Prince of Thieves,1991,,,E+,VIP,
2346,Hooks,,,Strictly Business,1991,,,E+,VIP,
2347,K.Anderson,,,Bounty Hunter,1991,,,E+,VIP,
2348,Lr.Anderson,,,Carmen,1992,,,E+,VIP,
2349,L.F.Zanuck,,,Rush,1991,,,E+,VIP,
2350,Person,,,"Sao Paulo, S.A.",1991,,,E+,VIP,
2351,Donoghue,,,Paradise,1991,,,E+,VIP,
2352,M.Hoffman,,,A Midsummer Nights Dream,1999,,,E+,VIP,
2353,Karbelnikoff,,,Mobsters,1991,,,E+,VIP,
2354,Kitrosser,,,Dangerous Toys,1991,,,E+,VIP,
2355,Klier,,,Ostkreuz,1991,,,E+,VIP,
2356,Aguirre,,,Amazonia: Voices from the Rainforest,1991,,,E+,VIP,
2357,MrVanPeebles,,,Posse,1993,,,E+,VIP,
2358,M.Rich,,,The King and I,1999,,,E+,VIP,
2359,Troisi,,,I Thought It Was Love,1991,,,E+,VIP,
2360,Toure,,,Toubab Bi,1991,,,E+,VIP,
2361,Broomfield,,,Kurt and Courtney,1998,,,E+,VIP,
2362,Park,,,Chicken Run,2000,,,E+,AA,
2363,Adomenaite,,,Dom Ne Peske,1991,,,E+,AA,
2364,Kavur,,,"Gizli Y\""uz",1991,,,E+,AA,
2365,Glickler,,,Cheerleaders,1991,,,E+,AA,
2366,Hewitt,,,Bill and Ted's Bogus Journey,1991,,,E+,AA,
2367,Mones,,,Fathers and Sons,1991,,,E+,AA,
2368,P.Richardson,,,The Pope Must Die[t],1991,,,E+,AA,
2369,Spheeris,,,The Beverly Hillbillies,1993,,,E+,AA,
2370,Daniel,,,The Super,1991,,,E+,AA,
2371,Emmerich,,,The Patriot,2000,,,E+,AA,
2372,Linklater,,,Before Sunset,2004,,,E+,AA,
2373,R.Simon,,,The `O' Case,1991,,,E+,AA,
2374,Underwood,,,City Slickers,1991,,,#92,Fun,
2375,Callow,,,The Ballad of the Sad Cafe,1991,,,#92,Fun,
2376,S.Penn,,,The Crossing Guard,1994,,,#92,Fun,
2377,Li,,,Bloody Morning,1991,,,#92,Fun,
2378,S.Hopkins,,,"I Love You, I Love You Not",1997,,,#92,Fun,
2379,Lettich,,,Knock Off,1998,,,#92,Fun,
2380,Nakahara,,,The Cherry Orchard,1991,,,#92,Fun,
2381,Jonze,,,Adaptation,2002,,,#92,AAN,
2382,S.Neumann,,,"Paris, Roman d'une Ville",1991,,,#92,AAN,
2383,Cochran,,,My New Gun,1992,,,#92,AAN,
2384,T.Hughes,,,The Iron Giant,1999,,,#92,AAN,
2385,Kitano,,,Fireworks,1998,,,#92,AAN,
2386,T.L.Wallace,,,Holy Matrimony,1994,,,#92,AAN,
2387,Cookson,,,And You Thought Your Parents Were Weird,1991,,,#92,AAN,
2388,Basaran,,,Piano Piano Bacaksiz,1991,,,#92,AAN,
2389,Naefe,,,"Meine Tochter geh\""ort mir",1991,,,#92,AAN,
2390,W.Harris,,,Chameleon Street,1991,,,#92,AAN,
2391,UnYear91,,,Murder in New Hampshire,1991,,,#92,AAN,
2392,Anders,,,Four Rooms,1995,,,#92,AAN,
2393,Alb.Hughes,,,Menace II Society,1992,,,#92,AAN,
2394,Dienstag,,,The Moneytree,1992,,,#92,AAN,
2395,Arau,,,Like Water for Chocolate,1992,,,#92,AAN,
2396,Jardin,,,Fanfan,1992,,,#92,AAN,
2397,Negrin,,,Voyage of Terror,1992,,,#92,AAN,
2398,Weeks,,,Split: William to Chrysis,1992,,,#92,AAN,
2399,Wolk,,,Traces of Red,1992,,,#92,AAN,
2400,Luhrmann,,,Moulin Rouge,2001,,,#92,AA,
2401,Crystal,,,Mr.~Saturday Night,1992,,,#92,AA,
2402,B.Rose,,,Anna Karenine,1996,,,#92,AA,
2403,Kidron,,,Swept from the Sea,1998,,,#92,AA,
2404,Levant,,,The Flintstones,1994,,,#92,AA,
2405,B.Lewin,,,"The Favor, the Watch, and the Very Big Fish",1992,,,#92,AA,
2406,B.Leonard,,,Hideaway,1995,,,#92,AA,
2407,B.Smith,,,Bebe's Kids,1992,,,#92,AA,
2408,Primus,,,Mistress,1992,,,#92,AA,
2409,C.Franklin,,,One False Move,1992,,,#92,AA,
2410,Bolotin,,,That Night,1992,,,#92,AA,
2411,Randel,,,Amityville 1992: It's About Time,1992,,,#92,AA,
2412,Sturridge,,,Fairy Tale: A True Story,199x,,,#92,AA,
2413,C.Vincent,,,La seperation,1998,,,#92,AA,
2414,C.Scott,,,Strangers in Good Company,1992,,,#92,AA,
2415,Ringel,,,Unbecoming Age,1992,,,#92,AA,
2416,Fincher,,,The Game,1997,,,#92,AA,
2417,Roodt,,,Dangerous Ground,1997,,,#92,AA,
2418,D.Parker,,,Hercules Returns,1992,,,#92,AA,
2419,D.Price,,,Needful Things,1993,,,#92,AA,
2420,Roe,,,Politics,1992,,,#92,AA,
2421,Leroi,,,Emmanuelle 7,1992,,,#92,AA,
2422,Kuzui,,,Buffy the Vampire Slayer,1992,,,#92,AA,
2423,Erschbamer,,,Final Round,1993,,,#92,AA,
2424,Quintano,,,National Lampoon's Loaded Weapon 1,1992,,,#92,AA,
2425,Ghose,,,Padma Nadir Majhi,1994,,,#92,AA,
2426,G.Wright,,,Romper Stomper,1992,,,#92,AA,
2427,MacKinnon,,,Hideous Kinky,1999,,,#92,AA,
2428,Salvatores,,,Mediterraneo,1992,,,#92,AA,
2429,Sinisi,,,Of Mice and Men,1992,,,#92,AA,
2430,G.Singer,,,Wisecracks,1992,,,#92,AA,
2431,Katchatrian,,,Last Station,1994,,,#92,AA,
2432,Carlsen,,,Hunger,1992,,,#92,AA,
2433,Dietl,,,Schtonk,1992,,,#92,AA,
2434,Sander,,,Krieg-Verwaltigungen-Kinder,1992,,,#92,AA,
2435,H.Franklin,,,The Public Eye,1992,,,#92,AA,
2436,Yeh,,,Five Girls and a Rope,1992,,,#92,AA,
2437,Ouedraogo,,,Samba Traore,1992,,,#92,AA,
2438,Eyres,,,Project Shadowchaser,1992,,,#92,AA,
2439,Kerkhof,,,The Dead Man 2: Return of the Dead Man,1994,,,#92,AA,
2440,Leslie,,,The Chameleons,1992,,,#92,AA,
2441,Musker,,,Mighty Joe Young,1999,,,#92,AA,
2442,Alexander,,,Sex Symphony,1992,,,#92,AA,
2443,Bijl,,,Beck,1992,,,#92,AA,
2444,Brisseau,,,Celine,1992,,,#92,AA,
2445,Dash,,,Daughters of the Dust,1992,,,#92,AA,
2446,Chechik,,,Diabolique,1996,,,#92,AA,
2447,Richet,,,L'Etat des Lieux,1992,,,#92,AA,
2448,Fansten,,,Cross my Heart,1992,,,#92,AA,
2449,Goddard,,,King Lear,1997,,,#92,AA,
2450,Moorhouse,,,A Thousand Acres,1997,,,#92,AA,
2451,Oxenberg,,,Thank You and Goodnight,1992,,,#92,AA,
2452,Sevcikova,,,Jakub,1992,,,#92,AA,
2453,K.Cameron,,,Bangkok Hilton,1992,,,#92,AA,
2454,K.Gordon,,,A Midnight Clear,1992,,,#92,AA,
2455,Ortega,,,Hocus Pocus,1993,,,#92,AA,
2456,K.Stein,,,Rain Killer,1992,,,#92,AA,
2457,Wong,,,In the Mood for Love,2000,,,#92,AA,
2458, L.Belvaux,,,Apres la vie,2004,,,#92,AA,
2459,Ngabo,,,Gito the Ungrateful,1992,,,#92,AA,
2460,Carra,,,The Inland Sea,1992,,,#92,AA,
2461,M.Peploe,,,Afraid of the Dark,1992,,,#92,AA,
2462,Garris,,,The Shining,1997,,,#92,AA,
2463,Lessac,,,House of Cards,1992,,,#92,AA,
2464,Mitz,,,The Fall Guy,1992,,,#92,AA,
2465,Novaro,,,Danzon,1992,,,#92,AA,
2466,Switzer,,,Children of the Dark,1992,,,#92,AA,
2467,Barney,,,Cremaster 5,1992,,,#92,AA,
2468,Conn,,,Claire of the Moon,1992,,,#92,AA,
2469,Jimenez,,,The Waterdance,1992,,,#92,AA,
2470,Malmros,,,Pain of Love,1992,,,#92,AA,
2471,N.Ephron,,,You've got Mail,1998,,,#92,AA,
2472,Svoboda,,,Household Saints,1992,,,#92,AA,
2473,Chelsom,,,The Mighty,1998,,,#92,AA,
2474,Rooks,,,Miss Beatty's Children,1992,,,#92,AA,
2475,Tarantino,,,Jackie Brown,1997,,,#92,AA,
2476,R.Belvaux,,,Man Bites Dog,1992,,,#92,AA,
2477,Spence,,,"You, Me, and Marley",1992,,,#92,AA,
2478,R.MacDonald,,,Night Eyes II,1992,,,#92,AA,
2479,Mugge,,,Gather at the River,1994,,,#92,AA,
2480,Benigni,,,La Vita e Bella,1998,,,#92,AAfor,
2481,Rodriguez,,,The Faculty,1998,,,#92,AAfor,
2482,Shepard,,,The Linguini Incident,1992,,,#92,AAfor,
2483,Talalay,,,The Ghost and the Darkness,1996,,,#92,AAfor,
2484,Morin,,,Requiem pour un Beau Sanscoeur,1992,,,#92,AAfor,
2485,Gyllenhaal,,,A Dangerous Woman,1993,,,#92,AAfor,
2486,Dolz,,,Only The Brave,1992,,,#92,AAfor,
2487,Wartman,,,Acting It Out,1992,,,#92,AAfor,
2488,S.Anderson,,,South Central,1992,,,#92,AAfor,
2489,Nykvist,,,The Ox,1992,,,#92,AAfor,
2490,Hanks,,,From the Earth to the Moon,1998,,,#92,AAfor,
2491,T.Demme,,,Life,1999,,,#92,AAfor,
2492,Kalin,,,Swoon,1992,,,#92,AAfor,
2493,T.Robbins,,,Cradle will Rock,2000,,,#92,AAfor,
2494,Verheul,,,Denial,1992,,,#92,AAfor,
2495,Aranda,,,Lovers,1992,,,#92,AAfor,
2496,Chytilova,,,The Inheritance,1992,,,#92,AAfor,
2497,Krishtofovich,,,A Friend of the Deceased,1998,,,#92,AAfor,
2498,Napier,,,Killer Instinct,1992,,,#92,AAfor,
2499,Glowna,,,Der Brocken,1992,,,#92,AAfor,
2500,Arslan,,,Passages,1992,,,#92,AAfor,
2501,UnYear92,,,The Rating Game,1992,,,#92,AAfor,
2502,Dayan,,,The 92 Minutes of Mr.~Baum,1998,,,#92,AAfor,
2503,Rockwell,,,Somebody to Love,1994,,,#92,AAfor,
2504,Borman,,,And God Spoke,1993,,,#92,AAfor,
2505,Glassman,,,Visions of Light: The Art of Cinematography,1993,,,#92,AAfor,
2506,A.Lee,,,"Crouching Tiger, Hidden Dragon",2000,,,#92,AAN,
2507,Norris,,,Sidekicks,1993,,,#92,AAN,
2508,Saderman,,,Knocks at my Door,1993,,,#92,AAN,
2509,A.Shapiro,,,The Crush,1993,,,#92,AAN,
2510,Grimaldi,,,Alc\'a,1993,,,#92,AAN,
2511,Melniker,,,"Batman, Mask of The Phantasm",1993,,,#92,AAN,
2512,Rubin,,,My Life,1993,,,#92,AAN,
2513,Luna,,,Macho,1994,,,gross,VIP,
2514,Schenkel,,,Knight Moves,1993,,,gross,VIP,
2515,Carlei,,,Fluke,1993,,,gross,VIP,
2516,Devers,,,Noir et Blanc,1993,,,gross,VIP,
2517,Kaige,,,Temptress Moon,1997,,,Golden,AAN,
2518,Nutley,,,House of Angels,1993,,,Golden,AAN,
2519,Afredson,,,Mannen Pa Balkongen,1993,,,Golden,AAN,
2520,Pennebaker,,,The War Room,1993,,,Golden,AAN,
2521,Geller,,,Frosh,1993,,,Golden,AAN,
2522,Evans,,,First Kid,1996,,,Golden,AAN,
2523,Sena,,,Kalifornia,1993,,,Golden,AAN,
2524,Rozenberg,,,Carences,1993,,,Golden,AAN,
2525,D.Zondag,,,We're Back! A Dinosaur Story,1993,,,Golden,AAN,
2526,Frye,,,Amos and Andrew,1993,,,Golden,AAN,
2527,Dekker,,,RoboCop 3,1993,,,Golden,AAN,
2528,Marino,,,Johnny Cien Pesos,1993,,,Golden,AAN,
2529,Amelio,,,x,1996,,,Golden,AAN,
2530,Markovic,,,Tito and Me,1993,,,Golden,AAN,
2531,Schyfter,,,Like a Bride,1993,,,Golden,AAN,
2532,Gerima,,,Sankofa,1993,,,Golden,AAN,
2533,Howley,,,Happily Ever After,1993,,,Golden,AAN,
2534,Lafia,,,Man's Best Friend,1993,,,Golden,AAN,
2535,Madden,,,Shakespeare in Love,1998,,,Golden,AANdir,
2536,J.N.Smith,,,The Boys of St.Vincent,1993,,,Golden,AANdir,
2537,Boivin,,,Barjo,1993,,,Golden,AANdir,
2538,Heap,,,Benefit of the Doubt,1993,,,Golden,AANdir,
2539,Bekolo,,,Quartier Mozart,1993,,,Golden,AANdir,
2540,Taymor,,,Oedipus Rex,1993,,,Golden,AANdir,
2541,Turteltaub,,,Disney's The Kid,2000,,,Golden,AANdir,
2542,Montell,,,"Women -- for America, for the World",1993,,,Golden,AAN,
2543,Im,,,Sop'Yongyi,1993,,,Bell,VIP,
2544,Blair,,,Bad Behaviour,1993,,,Bell,VIP,
2545,Llosa,,,Sniper,1993,,,Bell,VIP,
2546,Je.Lynch,,,Boxing Helena,1993,,,Bell,VIP,
2547,Hatta,,,Floating World,1998,,,Bell,VIP,
2548,L.Harris,,,Just Another Girl on the I.R.T.,1993,,,Bell,VIP,
2549,Herskovitz,,,Dangerous Beauty,1998,,,Bell,VIP,
2550,Brambilla,,,Excess Baggage,1997,,,Bell,VIP,
2551,Binder,,,Indian Summer,1993,,,Bell,VIP,
2552,Winterbottom,,,Go Now,1998,,,Bell,VIP,
2553,Salomon,,,A Far Off Place,1993,,,Bell,VIP,
2554,M.Gibson,,,Braveheart,1995,,,Bell,AAdir,
2555,M.Lazarus,,,Defending Our Lives,1993,,,Bell,AAdir,
2556,Riggs,,,Ethnic Notions,1993,,,Bell,Emmy,
2557,M.Steinberg,,,"Bodies, Rest, and Motion",1993,,,Bell,Emmy,
2558,Freeman,,,Desert Blue,1998,,,Sundancedir,VIP,
2559,Meshekoff,,,The Opposite Sex and How to Live with Them,1993,,,Sundancedir,VIP,
2560,Mead,,,Bank Robber,1993,,,Sundancedir,VIP,
2561,Iosseliani,,,La Chasse Aux Papillons,1993,,,Sundancedir,VIP,
2562,Herbrich,,,Rules of the Road,1993,,,Sundancedir,VIP,
2563,Yanchuk,,,Famine-33,1993,,,Sundancedir,VIP,
2564,Danquart,,,Black Rider,1993,,,Sundancedir,AA,
2565,PeterJackson,,,Lord of the Rings,2002,,,Sundancedir,AAN,
2566,Garrel,,,The Birth of Love,1993,,,Sundancedir,AAN,
2567,P.Haas,,,Angels and Insects,1996,,,Sundancedir,AAN,
2568,Yule,,,Damned in the U.S.A.,1993,,,Sundancedir,AAN,
2569,Harmon,,,Nowhere to Run,1993,,,Sundancedir,AAN,
2570,R.Wilson,,,RKO 281,1999,,,Sundancedir,AAN,
2571,deNiro,,,A Bronx Tale,1993,,,Sundancedir,AAN,
2572,Weisberg,,,Road Scholar,1993,,,Sundancedir,AAN,
2573,Hemecker,,,Dead On,1993,,,Sundancedir,AAN,
2574,R.King,,,Blast from the Past,1999,,,Sundancedir,AAN,
2575,Kerbosch,,,For a Lost Soldier,1993,,,Sundancedir,AAN,
2576,Liebling,,,High Lonesome,1993,,,Sundancedir,AAN,
2577,Flender,,,Leprechaun 2,1994,,,Sundancedir,AAN,
2578,Muller,,,The Wonderful Horrible Life of Leni Riefenstahl,1993,,,Sundancedir,AAN,
2579,R.Silver,,,Lifepod,1993,,,Sundancedir,AAN,
2580,Wargnier,,,East-West,1999,,,Sundancedir,AA,
2581,Herek,,,Holy Man,1998,,,Sundancedir,AA,
2582,Wincer,,,Free Willy III: The Rescue,1997,,,Sundancedir,AA,
2583,S.Potter,,,Orlando,1993,,,Sundancedir,AA,
2584,Sommers,,,The Mummy,1999,,,-,VIP,
2585,Surjik,,,Wayne's World 2,1993,,,-,VIP,
2586,Zaillian,,,A Civil Action,1998,,,-,VIP,
2587,Brill,,,Mr. Deeds,2002,,,-,VIP,
2588,T.Chan,,,Combination Platter,1993,,,-,VIP,
2589,Cruise,,,The Frightening Frammis,1993,,,-,VIP,
2590,T.Davis,,,Billy Madison,1993,,,-,VIP,
2591,T.Flynn,,,Watch It,1993,,,-,VIP,
2592,Lopez,,,Chain of Desire,1993,,,-,VIP,
2593,Nakajima,,,Okoge,1993,,,-,VIP,
2594,Hung,,,Cyclo,1997,,,Camera D'or,AAN,
2595,Nga,,,From Hollywood to Hanoi,1993,,,Camera D'or,AAN,
2596,Ransick,,,Handgun,1993,,,Camera D'or,AAN,
2597,Batabas,,,Mazeppa,1993,,,Camera D'or,AAN,
2598,Bogayevicz,,,Exit in Red,1997,,,Camera D'or,AAN,
2599,UnYear93,,,Silent Cries,1993,,,Camera D'or,AAN,
2600,A.Seidelman,,,Trapped in Space,1994,,,Camera D'or,AAN,
2601,Sideman,,,Chicken Hawk,1994,,,Camera D'or,AAN,
2602,A.Fleming,,,Threesome,1994,,,Camera D'or,AAN,
2603,Sandgren,,,The Slingshot,1994,,,Camera D'or,AAN,
2604,Proyas,,,The Dark City,1998,,,Camera D'or,AAN,
2605,Dong,,,Coming out Under Fire,1994,,,Camera D'or,AAN,
2606,Rifkin,,,The Dark Backward,1996,,,Camera D'or,AAN,
2607,Scheinman,,,Little Big League,1994,,,Camera D'or,AAN,
2608,Moses,,,Nickle and Dime,1994,,,Camera D'or,AAN,
2609,B.Stiller,,,The Cable Guy,1996,,,Camera D'or,AAN,
2610,C.Field,,,Freedom on My Mind,1994,,,Sundance,VIP,
2611,C.Russell,,,The Mask,1994,,,Sundance,VIP,
2612,Kanganis,,,Race the Sun,1996,,,Sundance,VIP,
2613,Collard,,,Les Nuits Fauves,1994,,,Sundance,Cesar,
2614,Algrant,,,Naked in New York,1994,,,Sundance,Cesar,
2615,D.D.Williams,,,Lillian,1994,,,Sundance,Cesar,
2616,Serafian,,,Gunmen,1994,,,Sundance,Cesar,
2617,Liman,,,The Bourne Identity,2002,,,Sundance,Cesar,
2618,Luchetti,,,It's Happening Tomorrow,1994,,,Sundance,Cesar,
2619,D.Bergman,,,Sunday's Children,1994,,,Sundance,Cesar,
2620,Mehta,,,Fire,1996,,,Sundance,Cesar,
2621,D.O.Russell,,,Flirting with Disaster,1996,,,Sundance,Cesar,
2622,D.Collier,,,For Better or for Worse,1994,,,Sundance,AAN,
2623,Darabont,,,The Green Mile,1999,,,Sundance,AAN,
2624,F.Girard,,,Thirty Two Short Films About Glenn Gould,1994,,,Sundance,AAN,
2625,Trueba,,,Two Much,1996,,,Sundance,AA,
2626,delToro,,,Mimic,1997,,,Sundance,AA,
2627,Caron,,,Picture Perfect,1997,,,Sundance,AA,
2628,Chadha,,,Bhaji on the Beach,1994,,,Sundance,AA,
2629,Bochner,,,PCU,1994,,,Sundance,AA,
2630,Libov,,,Midnight Edition,1994,,,Sundance,AA,
2631,J.Landon,,,Beverly Hills Cop 3,1994,,,Sundance,AA,
2632,Merchant,,,A Soldier's Daughter Never Dies,1998,,,Sundance,AA,
2633,Szazs,,,Woyzeck,1994,,,Sundance,AA,
2634,Chappelle,,,Thieves Quartet,1994,,,Sundance,AA,
2635,J.Craven,,,Where the River Flows North,1994,,,Sundance,AA,
2636,DeBont,,,The Haunting of Hill House,1999,,,Sundance,AA,
2637,J.Levy,,,S.F.W.,1994,,,Sundance,AA,
2638,Medem,,,Cows,1994,,,Sundance,AA,
2639,Seymour,,,Rave Review,1994,,,Sundance,AA,
2640,Gemes,,,The Princess and the Goblin,1994,,,Sundance,AA,
2641,Olin,,,"White Fang 2, Myth of the White Wolf",1994,,,Sundance,AA,
2642,Megahey,,,The Advocate,1994,,,Sundance,AA,
2643,Hondo,,,Sarraounia,1994,,,Sundance,AA,
2644,deJong,,,Hartverscheurend,1994,,,Sundance,AA,
2645,Daneliuc,,,The Conjugal Bed,1994,,,Sundance,AA,
2646,Dridi,,,Bye Bye,1996,,,Sundance,AA,
2647,Dugowson,,,Mina Tannenbaum,1994,,,Sundance,AA,
2648,Elias,,,Lush Life,1994,,,Sundance,AA,
2649,Trayger,,,Mr.~Jones,1994,,,Sundance,AA,
2650,Rocco,,,Murder in the First,1994,,,Sundance,AA,
2651,M.Campbell,,,The Mask of Zorro,1998,,,Sundance,AA,
2652,Kassovitz,,,Caf\'e au Lait,1994,,,Sundance,AA,
2653,Hytner,,,Center Stage,2000,,,Sundance,AA,
2654,N.Kazan,,,Dream Lover,1994,,,Sundance,AA,
2655,Moretti,,,Caro Diario,1994,,,Sundance,Cesar,
2656,P.Wagner,,,Windhorse,1998,,,Sundance,Cesar,
2657,P.Flaherty,,,Clifford,1994,,,Sundance,Cesar,
2658,Delpeut,,,The Forbidden Quest,1994,,,Sundance,Cesar,
2659,Farrelly,,,"Me, Myself and Irene",2000,,,Sundance,Cesar,
2660,P.Hogan,,,My Best Friend's Wedding,1997,,,AuAA,VIP,
2661,P.R.Johnson,,,Baby's Day Out,1994,,,AuAA,VIP,
2662,P.Segal,,,Naked Gun 33 1/3: The Final Insult,1994,,,AuAA,VIP,
2663,Weiland,,,"City Slickers II, The Legend of Curly's Gold",1994,,,AuAA,VIP,
2664,Ackerman,,,Safe Passage,1994,,,AuAA,VIP,
2665,Weiss,,,Amongst Friends,1994,,,AuAA,VIP,
2666,Allers,,,Pocahontas,1995,,,AuAA,VIP,
2667,R.Collins,,,Moerderische Liebesnacht,1996,,,AuAA,VIP,
2668,Glatzer,,,Grief,1994,,,AuAA,VIP,
2669,R.Miller,,,Houseguest,1994,,,AuAA,VIP,
2670,Minkof,,,Stuart Little,1999,,,AuAA,VIP,
2671,R.Cook,,,Mortal Fear,1994,,,AuAA,VIP,
2672,Ri.Leacock,,,Christy Turlington Backstage,1994,,,AuAA,VIP,
2673,Tognazzi,,,La Scorta,1994,,,AuAA,VIP,
2674,Troche,,,Go Fish,1994,,,AuAA,VIP,
2675,Cundieff,,,Sprung,1997,,,AuAA,VIP,
2676,Toubiana,,,Francois Truffaut: Stolen Portraits,1994,,,AuAA,VIP,
2677,Seagal,,,On Deadly Ground,1994,,,AuAA,VIP,
2678,Brelis,,,Trading Mom,1994,,,AuAA,VIP,
2679,T.Noonan,,,What Happened Was ...,1994,,,AuAA,VIP,
2680,Zhuangzhuang,,,The Blue Kite,1994,,,AuAA,VIP,
2681,Cottard,,,The Plague,1994,,,AuAA,VIP,
2682,Strom,,,The Fiddler's House,1996,,,AuAA,VIP,
